   1.009187e+00   1.053216e+00
   7.084502e-01   1.052406e+00
   7.451883e-01   1.056052e+00
   7.773464e-01   1.064334e+00
   8.905624e-01   1.043626e+00
   6.756029e-01   9.935612e-01
   7.546892e-01   1.107250e+00
   9.003036e-01   1.109123e+00
   6.751178e-01   1.062257e+00
   8.743302e-01   1.227585e+00
   8.990962e-01   1.053069e+00
   6.596984e-01   1.168839e+00
   6.261369e-01   1.077215e+00
   6.060962e-01   9.363422e-01
   7.115537e-01   1.182620e+00
   7.676336e-01   1.097449e+00
   8.175952e-01   9.555119e-01
   8.743666e-01   1.159119e+00
   7.087009e-01   1.088288e+00
   8.806484e-01   9.383941e-01
   7.513446e-01   1.081403e+00
   8.512647e-01   9.965537e-01
   8.109294e-01   1.198883e+00
   7.751695e-01   1.075844e+00
   5.843592e-01   1.029465e+00
   6.820171e-01   9.256394e-01
   8.692433e-01   1.134231e+00
   6.566517e-01   9.948444e-01
   8.277046e-01   1.100308e+00
   9.264322e-01   1.005056e+00
   8.886000e-01   9.698423e-01
   8.235541e-01   8.927811e-01
   7.127019e-01   9.140582e-01
   8.518824e-01   1.063388e+00
   5.581952e-01   1.059719e+00
   8.190185e-01   1.260709e+00
   8.145134e-01   1.056432e+00
   8.078754e-01   1.126721e+00
   7.828383e-01   9.405951e-01
   9.048866e-01   9.893421e-01
   8.119438e-01   9.088188e-01
   9.754890e-01   1.041181e+00
   8.886626e-01   1.045263e+00
   8.699082e-01   1.046742e+00
   7.744583e-01   1.113210e+00
   8.482527e-01   1.081030e+00
   7.069013e-01   1.098772e+00
   7.317947e-01   9.337481e-01
   7.992307e-01   9.321917e-01
   1.014859e+00   1.293687e+00
   8.979455e-01   9.978919e-01
   8.656680e-01   1.250929e+00
   7.025646e-01   9.790806e-01
   8.086083e-01   8.538545e-01
   8.708790e-01   9.318606e-01
   6.324243e-01   1.040889e+00
   5.178323e-01   8.302027e-01
   7.203442e-01   1.044587e+00
   6.381544e-01   1.257036e+00
   6.607105e-01   9.788104e-01
   8.168008e-01   1.068983e+00
   7.557770e-01   9.382169e-01
   6.918402e-01   9.392184e-01
   8.968465e-01   1.080556e+00
   6.040236e-01   1.049133e+00
   7.931093e-01   1.164851e+00
   8.757190e-01   9.871796e-01
   6.702870e-01   1.147836e+00
   7.318555e-01   1.143273e+00
   9.158149e-01   1.118572e+00
   6.726227e-01   1.083498e+00
   7.915198e-01   1.051449e+00
   7.199888e-01   1.070195e+00
   1.079523e+00   1.045828e+00
   7.805726e-01   8.083379e-01
   9.130819e-01   9.764864e-01
   9.267554e-01   8.448800e-01
   9.367076e-01   1.091870e+00
   7.510053e-01   1.069319e+00
   7.285419e-01   1.047524e+00
   7.787556e-01   9.166619e-01
   6.309720e-01   1.067337e+00
   9.524073e-01   9.401823e-01
   8.265223e-01   1.143537e+00
   9.476043e-01   9.607144e-01
   7.122135e-01   1.154416e+00
   7.428622e-01   1.064382e+00
   7.213868e-01   9.500695e-01
   7.945660e-01   9.609645e-01
   8.921159e-01   9.633448e-01
   8.085761e-01   1.013070e+00
   8.546083e-01   1.173966e+00
   7.836404e-01   1.147652e+00
   7.393088e-01   1.167989e+00
   7.897886e-01   8.379130e-01
   7.490755e-01   1.133906e+00
   7.638086e-01   1.065398e+00
   8.692789e-01   1.064825e+00
   7.882729e-01   1.033753e+00
   8.841368e-01   1.017227e+00
   8.498118e-01   1.021963e+00
   9.130979e-01   1.078729e+00
   7.783284e-01   1.124995e+00
   7.736616e-01   1.094144e+00
   8.615124e-01   1.080168e+00
   7.912934e-01   1.200462e+00
   7.085117e-01   1.078100e+00
   8.470572e-01   9.233794e-01
   7.773306e-01   1.102977e+00
